Wall time,Step,Value
1775156493.2417488,2733,21.0
1775156621.8785195,2734,21.0
1775156859.1831942,2735,20.0
1775161116.02366,2742,21.0
1775161202.7995994,2743,21.0
1775161316.559084,2744,21.0
1775162604.6284542,2747,21.0
1775162849.3769784,2749,17.0
1775162945.9634347,2750,21.0
1775163427.0117304,2754,21.0
1775165885.506097,2757,11.0
1775166144.409712,2760,21.0
1775166278.3064482,2762,21.0
1775166456.3585892,2764,21.0
1775166676.6429775,2766,21.0
1775166766.25038,2767,21.0
1775166863.700685,2768,21.0
1775167425.7325373,2773,21.0
1775167564.8812122,2774,21.0
1775182743.6094155,2793,21.0
1775182874.4313345,2794,21.0
1775183942.1557763,2806,21.0
1775184482.4210353,2811,21.0
1775184853.798873,2815,15.0
1775185032.7700827,2817,21.0
1775185126.3077528,2818,21.0
1775185211.479025,2819,21.0
1775185297.1867206,2820,21.0
1775185469.5520782,2822,21.0
1775185629.935341,2824,21.0
1775185711.2210686,2825,21.0
1775186035.524898,2828,21.0
1775186576.9607763,2833,21.0
1775187068.6560032,2838,21.0
1775187227.9214008,2840,21.0
1775187437.8391042,2842,21.0
1775187557.195683,2843,21.0
1775187639.8405857,2844,21.0
1775187981.603462,2847,21.0
1775188218.7489648,2849,21.0
1775188516.994678,2852,19.0
1775188922.9430082,2860,21.0
1775188993.836118,2861,6.0
1775189087.1662157,2862,13.0
1775189187.4952354,2863,15.0
1775189390.9385738,2865,21.0
1775189872.7453558,2870,21.0
1775190090.3840299,2872,21.0
1775190358.9181843,2874,21.0
1775190588.9630737,2876,21.0
1775191057.2911363,2880,17.0
1775191460.227122,2884,21.0
1775191518.361301,2885,21.0
1775192337.331932,2892,16.0
1775192467.7657845,2893,15.0
1775192708.7656405,2895,21.0
1775192818.6036127,2896,21.0
1775193186.076219,2899,21.0
1775193402.1419337,2901,21.0
1775193480.929017,2902,21.0
1775193563.9444802,2903,21.0
1775193788.2943754,2905,21.0
1775193927.744606,2906,21.0
1775194385.2511926,2911,21.0
1775194845.0589466,2915,21.0
1775194932.5518754,2916,21.0
1775196275.4848225,2930,12.0
1775196588.1190448,2933,21.0
1775196842.1394145,2936,21.0
1775197066.3408053,2939,21.0
1775197434.1005685,2943,9.0
1775197567.9207482,2944,21.0
1775197830.4385946,2946,14.0
1775197953.5888956,2947,21.0
1775198064.6562283,2948,21.0
1775198694.6451943,2954,21.0
1775199273.2346787,2959,16.0
1775199405.5324266,2960,21.0
1775218704.6719007,2963,21.0
1775218916.711382,2965,21.0
1775219035.1722794,2966,13.0
1775219429.4015243,2972,2.0
1775219628.8940315,2975,9.0
1775219745.2880788,2977,4.0
1775219795.6641026,2978,3.0
1775219936.0261934,2980,2.0
1775220002.785891,2981,7.0
1775220184.5382788,2983,15.0
1775220494.2259674,2986,16.0
1775220748.102528,2989,12.0
1775221628.0130847,2997,13.0
1775221729.4106333,2998,18.0
1775221952.7950017,3000,12.0
