Wall time,Step,Value
1775137152.466486,2539,5245.0
1775137731.3249586,2544,5379.0
1775138245.3851526,2549,2663.0
1775138831.8860934,2554,3383.0
1775138928.2763312,2555,3835.0
1775139143.474025,2557,4396.0
1775139411.1861596,2560,3107.0
1775139574.2011461,2562,2973.0
1775139775.927868,2564,4928.0
1775139994.9876702,2566,4940.0
1775140103.1506183,2567,3875.0
1775140466.04855,2572,4184.0
1775140570.7103262,2573,4253.0
1775140676.477583,2574,4265.0
1775140919.9683084,2577,3218.0
1775140999.5280287,2578,3362.0
1775141247.5068038,2581,2897.0
1775141917.1427267,2587,5875.0
1775142046.2009912,2588,5277.0
1775142216.5237312,2590,3605.0
